Date,Quantity,Sales_Amount,Profit,Products_Sold,Promotions,Holiday_Flag
2021-07-22,4705,16254698.963241365,5032573.881511639,400,0,0
2021-07-23,4645,15952160.266255215,4908211.322698623,400,0,0
2021-07-24,5261,17946682.600853257,5511700.4548182,400,0,0
2021-07-25,5218,17857722.78202077,5482934.300662235,400,0,0
2021-07-26,4662,16054640.21911117,4908929.506339624,400,0,0
2021-07-27,4575,15711928.078724692,4849445.832369376,400,0,0
2021-07-28,4614,15848121.28181173,4875591.2149666995,400,0,0
2021-07-29,4650,16002473.490483966,4882442.197990632,400,0,0
2021-07-30,4627,15879161.475150751,4876659.741468373,400,0,0
2021-07-31,5177,17807659.463823378,5506527.456848898,400,0,0
2021-08-01,6171,18842634.97017893,4222142.620654376,400,400,0
2021-08-02,5562,17323598.402041696,4032491.6056062393,400,400,0
2021-08-03,5478,16984899.14233296,3826710.595215839,400,400,0
2021-08-04,5514,16885216.513543732,3831522.8303206256,400,400,0
2021-08-05,5495,16916677.606560726,3933235.4364465913,400,400,0
2021-08-06,5429,16793700.325735923,3900173.8449365143,400,400,0
2021-08-07,6092,18885287.378027648,4436211.575087476,400,400,0
2021-08-08,5106,17467515.06333669,5393077.564925504,400,0,0
2021-08-09,4466,15289841.871248871,4644606.40468711,400,0,0
2021-08-10,4525,15631083.724493561,4815859.7014169125,400,0,0
2021-08-11,4550,15642912.882939966,4803836.490315251,400,0,0
2021-08-12,4535,15521648.339095255,4777014.698141829,400,0,0
2021-08-13,4550,15507456.826986313,4711050.513637691,400,0,0
2021-08-14,5082,17441161.741180673,5375012.362957295,400,0,0
2021-08-15,5446,18595508.495940063,5694418.316602628,400,0,1
2021-08-16,4463,15247210.983878983,4700538.368053408,400,0,0
2021-08-17,4441,15007220.013850994,4598312.898201211,400,0,0
2021-08-18,4492,15304285.134650609,4718475.5505103115,400,0,0
2021-08-19,4470,15305535.950389504,4674877.495784446,400,0,0
2021-08-20,4497,15192508.176443025,4648830.382545051,400,0,0
2021-08-21,4984,17015690.378291775,5186873.659666619,400,0,0
2021-08-22,4923,16904883.002071515,5201328.528777202,400,0,0
2021-08-23,4376,15074522.36525391,4638118.480890094,400,0,0
2021-08-24,4356,14859207.178859517,4593333.55755006,400,0,0
2021-08-25,4421,15149182.921829082,4626526.968660915,400,0,0
2021-08-26,4358,15068036.603985924,4633383.925624049,400,0,0
2021-08-27,4439,15363462.574412454,4740609.05189677,400,0,0
2021-08-28,4913,16838769.729969583,5165656.252891699,400,0,0
2021-08-29,4924,16701438.912753984,5115405.292448036,400,0,0
2021-08-30,4325,14686860.589326035,4490106.029111327,400,0,0
2021-08-31,4390,15019845.29456296,4616386.35402436,400,0,0
2021-09-01,4288,14622974.18443734,4463369.933858708,400,0,0
2021-09-02,4320,14791882.203616977,4546118.8852089485,400,0,0
2021-09-03,4363,14887528.084844284,4595341.64399499,400,0,0
2021-09-04,4905,16739102.476603266,5113223.817550887,400,0,0
2021-09-05,4900,16705812.294128975,5116699.883786789,400,0,0
2021-09-06,4250,14494926.233471863,4448577.949579794,400,0,0
2021-09-07,4305,14557272.295133296,4418423.716303511,400,0,0
2021-09-08,4305,14730554.274816032,4543265.564863179,400,0,0
2021-09-09,4251,14611954.046215594,4515924.15103738,400,0,0
2021-09-10,4204,14419059.786563192,4411748.9385266155,400,0,0
2021-09-11,4703,16085405.279154638,4942597.838502863,400,0,0
2021-09-12,4717,15947441.242237816,4878245.434123992,400,0,0
2021-09-13,4207,14068091.734741572,4276880.671968886,400,0,0
2021-09-14,4258,14374280.945779596,4400588.837527803,400,0,0
2021-09-15,4254,14572580.256240154,4502401.262375374,400,0,0
2021-09-16,4292,14862561.550835192,4551697.867667609,400,0,0
2021-09-17,4242,14480717.048089948,4432023.094762315,400,0,0
2021-09-18,4750,16023631.508428302,4890787.617884786,400,0,0
2021-09-19,4700,16206632.917176178,4966776.741702061,400,0,0
2021-09-20,4235,14399943.71186694,4406552.384498187,400,0,0
2021-09-21,4238,14611505.561890725,4487236.280221997,400,0,0
2021-09-22,4182,14095070.120297084,4307852.439167487,400,0,0
2021-09-23,4176,14292918.569582049,4371261.05550908,400,0,0
2021-09-24,4147,14103700.223107284,4329010.159836252,400,0,0
2021-09-25,4638,15947349.769934127,4897591.608916972,400,0,0
2021-09-26,4691,16038990.57342281,4907353.028193748,400,0,0
2021-09-27,4205,14333245.166203065,4364308.908242126,400,0,0
2021-09-28,4093,13939390.801320652,4232141.820751422,400,0,0
2021-09-29,4105,13997921.720676625,4269458.372631374,400,0,0
2021-09-30,4119,14133081.41780131,4328026.044149858,400,0,0
2021-10-01,4078,13896346.837334976,4263571.424842026,400,0,0
2021-10-02,5075,17218492.140133828,5234735.865740198,400,0,1
2021-10-03,4568,15662263.225868681,4808258.933013058,400,0,0
2021-10-04,4104,14116608.946249545,4320615.6935524065,400,0,0
2021-10-05,4166,14225864.24702818,4399359.90302353,400,0,0
2021-10-06,4112,14001712.829721503,4283922.2192379525,400,0,0
2021-10-07,4112,14170280.396634784,4330655.970677571,400,0,0
2021-10-08,4103,13944129.24864155,4261353.593499039,400,0,0
2021-10-09,4677,16020040.659513388,4891022.966874348,400,0,0
2021-10-10,4663,15963989.395901525,4866811.486036398,400,0,0
2021-10-11,4104,13878213.31203127,4239862.750763938,400,0,0
2021-10-12,4121,13970150.64028768,4295744.68265053,400,0,0
2021-10-13,4097,13969851.545373728,4316229.020412433,400,0,0
2021-10-14,4084,13834920.956489637,4233932.453233637,400,0,0
2021-10-15,4172,14227211.746204596,4326725.83850404,400,0,0
2021-10-16,4614,15655227.47642734,4728257.224619222,400,0,0
2021-10-17,4616,15625514.079485418,4738838.086888729,400,0,0
2021-10-18,4035,13821517.259123618,4217769.131513778,400,0,0
2021-10-19,4109,14114981.09195154,4331583.795565303,400,0,0
2021-10-20,4122,14037264.40935651,4270347.883908479,400,0,0
2021-10-21,4081,13910871.130467758,4206818.96540539,400,0,0
2021-10-22,4086,14016220.099094657,4274815.271623389,400,0,0
2021-10-23,4503,15261735.083924042,4666278.899112725,400,0,0
2021-10-24,4550,15662006.43384639,4759242.087160097,400,0,0
2021-10-25,4007,13554560.708924502,4133221.510037133,400,0,0
2021-10-26,4090,13871026.01196042,4247845.379595202,400,0,0
2021-10-27,4116,14161482.16236822,4332897.990966061,400,0,0
2021-10-28,4101,13995552.972909432,4249769.776481631,400,0,0
2021-10-29,4073,13879856.924626507,4192821.7933755335,400,0,0
2021-10-30,4574,15542854.14938313,4776009.162658411,400,0,0
2021-10-31,4496,15264135.212492114,4634835.753411011,400,0,0
2021-11-01,4422,15100761.126157396,4620877.736727513,400,0,1
2021-11-02,4024,13675952.99855077,4183834.6211330667,400,0,0
2021-11-03,4094,13919905.997627504,4226179.493594211,400,0,0
2021-11-04,4071,13976465.549051791,4287046.982189173,400,0,0
2021-11-05,4065,14005819.073595785,4319721.226835515,400,0,0
2021-11-06,4617,15865555.343114687,4869736.369312116,400,0,0
2021-11-07,4591,15634368.748976292,4789639.797834767,400,0,0
2021-11-08,4097,13977885.351523396,4270349.288263127,400,0,0
2021-11-09,4086,13897704.33477462,4256321.11216437,400,0,0
2021-11-10,4089,13897956.336722003,4195572.821397454,400,0,0
2021-11-11,4092,13819035.856559165,4234487.10997013,400,0,0
2021-11-12,4101,14049537.177212061,4261786.496068757,400,0,0
2021-11-13,4643,15737996.580155632,4795895.345850878,400,0,0
2021-11-14,4616,15751091.11072329,4794000.154189037,400,0,0
2021-11-15,4118,13983111.495886773,4252848.549470262,400,0,0
2021-11-16,4118,14160465.757523509,4314735.675474376,400,0,0
2021-11-17,4148,13988323.130962752,4272205.743392885,400,0,0
2021-11-18,4103,13930321.863668423,4235471.138711536,400,0,0
2021-11-19,4148,14408122.139622051,4411997.2266259985,400,0,0
2021-11-20,5574,17145444.77387976,3931999.889914345,400,400,0
2021-11-21,5562,16999171.446677722,3871989.0020810077,400,400,0
2021-11-22,4970,15320716.079500642,3424213.364261088,400,400,0
2021-11-23,4937,15141729.330538217,3484075.6324571604,400,400,0
2021-11-24,4988,15116579.47963327,3388888.2699665553,400,400,0
2021-11-25,4982,15148082.543540224,3398884.0981259183,400,400,0
2021-11-26,4921,15195633.962657835,3562052.862786753,400,400,0
2021-11-27,5763,17721922.611185037,3987965.8607698483,400,400,0
2021-11-28,5614,17061065.502598293,3827972.3159180703,400,400,0
2021-11-29,4938,15140203.617534624,3416549.29616822,400,400,0
2021-11-30,5129,15729176.7399434,3686347.3671553303,400,400,0
2021-12-01,4210,14307575.683910403,4368096.04363232,400,0,0
2021-12-02,4223,14493133.495832644,4453841.955990661,400,0,0
2021-12-03,4209,14483392.223369217,4397643.866197026,400,0,0
2021-12-04,4781,16341593.74124336,4981827.068166916,400,0,0
2021-12-05,4750,16218397.346982189,4949060.521836368,400,0,0
2021-12-06,4217,14253083.799831182,4363686.084303802,400,0,0
2021-12-07,4200,14417360.586359639,4423399.087036922,400,0,0
2021-12-08,4308,14767523.917072041,4535807.551076259,400,0,0
2021-12-09,4274,14664853.23486809,4502329.757970643,400,0,0
2021-12-10,4215,14377963.749249056,4371978.202001755,400,0,0
2021-12-11,4673,16187763.439791908,4973256.901210182,400,0,0
2021-12-12,4760,16119938.145902954,4889905.272641632,400,0,0
2021-12-13,4318,14731599.871140813,4506294.2165598,400,0,0
2021-12-14,4277,14518793.228769673,4457601.41534827,400,0,0
2021-12-15,4300,14767683.816611674,4537199.144265773,400,0,0
2021-12-16,4239,14393244.3646624,4408426.6668309495,400,0,0
2021-12-17,4227,14506784.053140204,4466990.612795799,400,0,0
2021-12-18,4798,16503954.166147955,5071247.144679681,400,0,0
2021-12-19,4788,16491414.022499818,5042809.0281590605,400,0,0
2021-12-20,4306,14615154.094293714,4447743.8868458215,400,0,0
2021-12-21,4293,14580259.429822152,4439403.852719603,400,0,0
2021-12-22,4298,14736695.259135952,4504781.388045434,400,0,0
2021-12-23,4346,14842675.877746534,4558651.484937531,400,0,0
2021-12-24,4352,14887687.784803852,4568025.3525957735,400,0,0
2021-12-25,5375,18140440.10061105,5541669.724271075,400,0,1
2021-12-26,4907,16701320.133554598,5122140.816182142,400,0,0
2021-12-27,4368,15059299.21801331,4612974.592875838,400,0,0
2021-12-28,4420,15222727.838691238,4642176.692013196,400,0,0
2021-12-29,4408,15223476.376593435,4624322.989965722,400,0,0
2021-12-30,4361,14984795.074397065,4593540.049160962,400,0,0
2021-12-31,4364,14932047.960203096,4535035.011916057,400,0,0
2022-01-01,4978,17192784.21343999,5232796.914550304,400,0,0
2022-01-02,4905,16769760.066458657,5134364.739299161,400,0,0
2022-01-03,4449,15303520.180878416,4723824.107711101,400,0,0
2022-01-04,4494,15380403.656440098,4664815.534314425,400,0,0
2022-01-05,4453,15296437.869181804,4663416.24104351,400,0,0
2022-01-06,4425,15143197.897278477,4581943.308586951,400,0,0
2022-01-07,4464,15516044.92298904,4775795.564694767,400,0,0
2022-01-08,5048,17427624.174274325,5358788.744273847,400,0,0
2022-01-09,4952,16935439.86246726,5170719.01101949,400,0,0
2022-01-10,4552,15586715.957408875,4783614.190310616,400,0,0
2022-01-11,4569,15639315.021058133,4764930.030774663,400,0,0
2022-01-12,4445,15242424.722582081,4635356.885263287,400,0,0
2022-01-13,4491,15450779.639101783,4738398.943505821,400,0,0
2022-01-14,4545,15538371.330070257,4762545.769213922,400,0,0
2022-01-15,5105,17715096.232652783,5447567.2660802035,400,0,0
2022-01-16,5168,17746473.441364247,5412194.090710562,400,0,0
2022-01-17,4606,15801006.001028268,4854989.070018329,400,0,0
2022-01-18,4600,15707673.471701462,4810861.263928901,400,0,0
2022-01-19,4555,15588683.907811387,4771711.361314765,400,0,0
2022-01-20,4617,15918197.24436174,4910629.908007227,400,0,0
2022-01-21,4622,15801285.513148827,4864479.014912784,400,0,0
2022-01-22,5147,17623952.081316486,5366161.453620211,400,0,0
2022-01-23,5176,17749615.296544537,5405247.140017516,400,0,0
2022-01-24,4627,15989922.999457873,4842182.919022747,400,0,0
2022-01-25,4705,16185751.929175746,4955353.5680030435,400,0,0
2022-01-26,5140,17709675.423060786,5403616.210458514,400,0,1
2022-01-27,4677,16086753.010167351,4897214.214643683,400,0,0
2022-01-28,4683,16206592.356029253,4957588.794126471,400,0,0
2022-01-29,5207,18062431.778914362,5583607.123001443,400,0,0
2022-01-30,5239,17948599.305773202,5469079.044702215,400,0,0
2022-01-31,4655,15939797.724950315,4885094.879475013,400,0,0
2022-02-01,4723,16305955.869589008,5024394.694528027,400,0,0
2022-02-02,4744,16383573.255176874,5039017.538695033,400,0,0
2022-02-03,4803,16491202.786428725,5054733.580200006,400,0,0
2022-02-04,4817,16562654.037837945,5068004.179433418,400,0,0
2022-02-05,5335,18403851.17629094,5615498.659657303,400,0,0
2022-02-06,5254,18138827.12505448,5526167.07335834,400,0,0
2022-02-07,4831,16580144.91003943,5036256.973772471,400,0,0
2022-02-08,4806,16727854.469235808,5163071.582431837,400,0,0
2022-02-09,4847,16505716.539245524,5057971.969004269,400,0,0
2022-02-10,4788,16579682.134600872,5093803.32051987,400,0,0
2022-02-11,4859,16879660.149455775,5190925.662100966,400,0,0
2022-02-12,5411,18829671.767197557,5703440.802510249,400,0,0
2022-02-13,5455,18851683.710256092,5782065.868929427,400,0,0
2022-02-14,4765,16526011.705092989,5062757.969757174,400,0,0
2022-02-15,4918,16930736.376074247,5207524.152581486,400,0,0
2022-02-16,4930,17199141.5559221,5300917.45222251,400,0,0
2022-02-17,4849,16858953.626895685,5162031.662645077,400,0,0
2022-02-18,4988,17355277.014226045,5369161.735242408,400,0,0
2022-02-19,5533,19169886.92563091,5900231.395622884,400,0,0
2022-02-20,5561,19009054.0291293,5811845.884995368,400,0,0
2022-02-21,4954,17102705.226701695,5216432.074774908,400,0,0
2022-02-22,4950,17008610.219631538,5192166.048429076,400,0,0
2022-02-23,5010,17322288.248010695,5289262.643348631,400,0,0
2022-02-24,5016,17421219.872233383,5319495.3434456205,400,0,0
2022-02-25,5066,17526816.170367423,5403076.228609413,400,0,0
2022-02-26,5621,19174459.855611093,5864999.526860627,400,0,0
2022-02-27,5621,19256239.530056585,5955819.98005898,400,0,0
2022-02-28,5027,17305062.222419195,5291309.6015276555,400,0,0
2022-03-01,6052,18639050.682098795,4253050.864193553,400,400,0
2022-03-02,6023,18638434.548132397,4297844.311081165,400,400,0
2022-03-03,6045,18383553.078303043,4049312.4442916815,400,400,0
2022-03-04,6044,18625586.748817787,4309255.357387432,400,400,0
2022-03-05,6775,20897192.455781896,4763358.427380374,400,400,0
2022-03-06,6773,20917611.872988917,4736875.130738088,400,400,0
2022-03-07,5948,18365557.713282894,4181258.6152035,400,400,0
2022-03-08,5079,17542991.677838527,5390351.580117902,400,0,0
2022-03-09,5152,17745301.191148482,5420692.010202091,400,0,0
2022-03-10,5010,17446555.05713589,5334565.708380555,400,0,0
2022-03-11,5043,17360262.700481176,5306264.427910531,400,0,0
2022-03-12,5753,19906574.161087308,6106653.353322794,400,0,0
2022-03-13,5842,20173281.609881323,6194744.192805154,400,0,0
2022-03-14,5096,17673056.452044494,5415881.802282891,400,0,0
2022-03-15,5235,18045517.126957275,5533717.479367971,400,0,0
2022-03-16,5083,17423555.223530743,5352546.6684172,400,0,0
2022-03-17,5184,17937092.52680637,5465257.634127012,400,0,0
2022-03-18,5221,18093698.646319393,5530626.803257631,400,0,0
2022-03-19,5871,20158213.926404342,6165097.942686964,400,0,0
2022-03-20,5778,19796323.246292725,6058862.999902115,400,0,0
2022-03-21,5137,17817124.341082063,5434585.076544552,400,0,0
2022-03-22,5282,18225748.764817804,5580460.224998213,400,0,0
2022-03-23,5202,17872770.7230614,5527797.876551557,400,0,0
2022-03-24,5215,17922743.377595242,5520065.692330044,400,0,0
2022-03-25,5209,17907653.737429023,5476066.292224993,400,0,0
2022-03-26,5900,20240936.314474523,6221249.728046041,400,0,0
2022-03-27,5774,20061896.296948224,6121276.177168825,400,0,0
2022-03-28,5367,18592382.490021985,5706467.30996348,400,0,0
2022-03-29,5209,17945717.53752433,5507264.10156973,400,0,0
2022-03-30,5240,18142548.432115525,5558193.48653028,400,0,0
2022-03-31,5303,18341557.5363256,5618890.001321689,400,0,0
2022-04-01,5266,18400421.710539985,5634043.347356085,400,0,0
2022-04-02,5880,20367685.390991397,6219544.711928231,400,0,0
2022-04-03,5932,20447089.02586605,6264919.371329457,400,0,0
2022-04-04,5335,18239923.15678282,5601560.498797298,400,0,0
2022-04-05,5237,18305162.71394069,5614315.732918693,400,0,0
2022-04-06,5311,18491080.18251689,5720525.932929479,400,0,0
2022-04-07,5232,18225855.639340848,5599325.388972167,400,0,0
2022-04-08,5325,18413953.793232355,5622965.099079566,400,0,0
2022-04-09,5862,20323588.205325782,6219712.395313607,400,0,0
2022-04-10,5934,20403090.090809964,6285446.454905242,400,0,0
2022-04-11,5281,18289790.879472677,5642364.636381422,400,0,0
2022-04-12,5299,18276946.573420122,5645580.856939374,400,0,0
2022-04-13,5236,18167071.830130164,5622258.340979042,400,0,0
2022-04-14,5420,18950344.849734545,5851777.854174328,400,0,0
2022-04-15,5288,18062013.465253096,5573954.297270644,400,0,0
2022-04-16,6059,21000291.785521492,6494486.00425395,400,0,0
2022-04-17,5962,20197125.430283953,6215823.255571956,400,0,0
2022-04-18,5329,18415785.666376013,5689137.594042697,400,0,0
2022-04-19,5335,18340191.98235463,5679967.850480501,400,0,0
2022-04-20,5354,18564651.004146244,5748683.628554554,400,0,0
2022-04-21,5291,18474988.29475437,5705973.00319787,400,0,0
2022-04-22,5334,18293407.74295899,5608360.371454234,400,0,0
2022-04-23,5962,20522661.865943626,6313103.534104545,400,0,0
2022-04-24,6056,20874327.7589869,6372382.693959287,400,0,0
2022-04-25,5421,18783012.473039437,5798005.625664711,400,0,0
2022-04-26,5285,18344787.7890113,5636448.15715689,400,0,0
2022-04-27,5390,18488225.616483726,5676858.47810723,400,0,0
2022-04-28,5394,18937513.38741958,5795632.961479983,400,0,0
2022-04-29,5337,18535538.507660616,5682697.066926037,400,0,0
2022-04-30,5955,20377464.770765558,6284379.0444918685,400,0,0
2022-05-01,5793,19990880.64291657,6181438.674507813,400,0,0
2022-05-02,5352,18425038.833907098,5665663.613792717,400,0,0
2022-05-03,5407,18723158.79037383,5770089.800340087,400,0,0
2022-05-04,5276,18160003.58369785,5583387.377250135,400,0,0
2022-05-05,5385,18673900.68672535,5738323.912797827,400,0,0
2022-05-06,5331,18383865.987759113,5640388.851560139,400,0,0
2022-05-07,5982,20658391.84634098,6316404.297483414,400,0,0
2022-05-08,6043,20916633.359944027,6461838.383635756,400,0,0
2022-05-09,5419,18946653.677948017,5852023.689364906,400,0,0
2022-05-10,5347,18487774.047911745,5664556.410392097,400,0,0
2022-05-11,5294,18219200.026076898,5632447.124608194,400,0,0
2022-05-12,5368,18717193.420787495,5774719.635651784,400,0,0
2022-05-13,5382,18549648.39249172,5700806.886072877,400,0,0
2022-05-14,6051,20690904.2531272,6404454.361293628,400,0,0
2022-05-15,6123,21055626.65133316,6429868.372215752,400,0,0
2022-05-16,5329,18332074.32674217,5681472.214761189,400,0,0
2022-05-17,5363,18264760.439223494,5600871.487140179,400,0,0
2022-05-18,5462,18703128.30878829,5742914.975549143,400,0,0
2022-05-19,5383,18690412.730407495,5769994.935204594,400,0,0
2022-05-20,5320,18221545.741388842,5586213.480143384,400,0,0
2022-05-21,5964,20743354.332564715,6398575.185934755,400,0,0
2022-05-22,5984,20453607.380568016,6320969.788965935,400,0,0
2022-05-23,5378,18380082.931225892,5630385.575003243,400,0,0
2022-05-24,5330,18224366.76048446,5641593.629982429,400,0,0
2022-05-25,5304,18313910.14974848,5648073.924057324,400,0,0
2022-05-26,5350,18461706.73609288,5702333.413154372,400,0,0
2022-05-27,5299,18325475.742911737,5633332.761874746,400,0,0
2022-05-28,5875,20116963.922575425,6185055.198378614,400,0,0
2022-05-29,5848,20161950.574045252,6175699.323300394,400,0,0
2022-05-30,5237,18260739.44756972,5633019.348874136,400,0,0
2022-05-31,5286,18329795.84107328,5629475.392512248,400,0,0
2022-06-01,5377,18519166.360537484,5669821.036800904,400,0,0
2022-06-02,5294,18140265.60251487,5540772.918470135,400,0,0
2022-06-03,5301,18280042.401014645,5623173.82795624,400,0,0
2022-06-04,5866,20219428.81713613,6211013.175844897,400,0,0
2022-06-05,5890,20295547.1372853,6252099.311220737,400,0,0
2022-06-06,5286,18225655.40878224,5620583.126217425,400,0,0
2022-06-07,5335,18434925.82388751,5680718.055903735,400,0,0
2022-06-08,5222,18081478.255896248,5565997.845752543,400,0,0
2022-06-09,5278,18164679.046545774,5582282.8113576155,400,0,0
2022-06-10,5267,18021076.92291122,5534067.684554873,400,0,0
2022-06-11,5841,20215615.339918643,6180233.831306654,400,0,0
2022-06-12,5890,20340883.137994785,6226767.4900538055,400,0,0
2022-06-13,5254,18016510.08686319,5470698.068590433,400,0,0
2022-06-14,5213,18136642.161158513,5617755.242364721,400,0,0
2022-06-15,5253,18083423.416201144,5573630.842750074,400,0,0
2022-06-16,5285,18131705.915828563,5570710.683440784,400,0,0
2022-06-17,5231,17919041.157056462,5469890.124300456,400,0,0
2022-06-18,5843,20145022.774129372,6179820.394314831,400,0,0
2022-06-19,5830,20202525.530357175,6231433.9480346795,400,0,0
2022-06-20,5180,17798515.364372447,5451570.832934067,400,0,0
2022-06-21,5134,17555576.46108302,5380633.415798133,400,0,0
2022-06-22,5205,17987841.71266836,5511626.577135573,400,0,0
2022-06-23,5145,17736385.695246127,5461109.319349802,400,0,0
2022-06-24,5153,17879036.743185926,5516183.423252787,400,0,0
2022-06-25,5792,19818369.904727772,6062247.50442958,400,0,0
2022-06-26,5717,19592734.186860498,6021494.807398779,400,0,0
2022-06-27,5078,17697479.01182577,5422283.1119860355,400,0,0
2022-06-28,5125,17510233.118090402,5402238.100543881,400,0,0
2022-06-29,5129,17411878.515057012,5297697.807679194,400,0,0
2022-06-30,5130,17583359.783141352,5361454.978839795,400,0,0
2022-07-01,5067,17256173.956385102,5259121.542196437,400,0,0
2022-07-02,5777,19690407.405720185,6077524.871349192,400,0,0
2022-07-03,5801,19971788.847399376,6133333.48813298,400,0,0
2022-07-04,5082,17468196.293236982,5333207.05360712,400,0,0
2022-07-05,5086,17440182.66066931,5313103.298688246,400,0,0
2022-07-06,4976,17159214.97952937,5247459.396515122,400,0,0
2022-07-07,5050,17230845.86172952,5257330.538252388,400,0,0
2022-07-08,4994,17124730.438364252,5236163.058770348,400,0,0
2022-07-09,5731,19664420.812083628,6053100.739243091,400,0,0
2022-07-10,5591,19419683.77449367,5968289.738164072,400,0,0
2022-07-11,5016,17188047.881122213,5277750.839066665,400,0,0
2022-07-12,4932,17079413.420314465,5242537.621231639,400,0,0
2022-07-13,4958,16874659.691586375,5183712.073470487,400,0,0
2022-07-14,4948,16940071.49552935,5186955.7468850985,400,0,0
2022-07-15,5005,17143237.190227374,5289262.118131295,400,0,0
2022-07-16,5755,19619382.10138691,6001580.814579787,400,0,0
2022-07-17,5588,19315349.974464357,5979432.011292946,400,0,0
2022-07-18,5033,17427870.89275726,5348633.29540717,400,0,0
2022-07-19,4949,16769913.473339789,5155535.334611638,400,0,0
2022-07-20,4930,16825002.34019052,5177335.286941254,400,0,0
2022-07-21,4973,16937690.94461805,5183131.236907048,400,0,0
2022-07-22,4870,16886088.727855586,5187303.429496758,400,0,0
2022-07-23,5465,18595138.434699632,5712443.929309755,400,0,0
2022-07-24,5509,18906272.410962056,5804792.07035417,400,0,0
2022-07-25,4942,16880319.324502423,5139458.832131124,400,0,0
2022-07-26,4878,16834050.08165233,5150630.850898768,400,0,0
2022-07-27,4927,16954006.67842408,5236266.441702878,400,0,0
2022-07-28,4870,16735048.333530925,5158109.791768894,400,0,0
2022-07-29,4843,16670701.3906502,5096904.327275356,400,0,0
2022-07-30,5432,18553153.770048443,5678018.160700092,400,0,0
2022-07-31,5457,18615969.452066805,5754321.646159986,400,0,0
2022-08-01,5798,18004981.70389262,4187023.477134973,400,400,0
2022-08-02,5738,17800442.537690934,4165984.5025713043,400,400,0
2022-08-03,5695,17571703.486433998,4026117.253138282,400,400,0
2022-08-04,5640,17181677.531183448,3838432.7007560083,400,400,0
2022-08-05,5776,17716784.08205445,4077145.4895518483,400,400,0
2022-08-06,6422,19932158.621033482,4658091.537456443,400,400,0
2022-08-07,6367,19733318.07358763,4505918.797319772,400,400,0
2022-08-08,4778,16262123.951809509,4989063.844079431,400,0,0
2022-08-09,4798,16551455.074647732,5112573.463680602,400,0,0
2022-08-10,4652,15788440.936295079,4810706.248327254,400,0,0
2022-08-11,4757,16197395.483529586,4956503.106146202,400,0,0
2022-08-12,4689,15953596.053917332,4887659.158616948,400,0,0
2022-08-13,5188,17786946.75026186,5468319.370875197,400,0,0
2022-08-14,5248,17891641.334319454,5469751.492127067,400,0,0
2022-08-15,5112,17456100.872836698,5349436.429973505,400,0,1
2022-08-16,4642,15880466.189509945,4877820.572989509,400,0,0
2022-08-17,4736,16346277.47460486,5031793.979318026,400,0,0
2022-08-18,4637,15935314.720306871,4916220.090169457,400,0,0
2022-08-19,4696,15935201.566778395,4879046.613005723,400,0,0
2022-08-20,5244,18022045.41380775,5551863.553662554,400,0,0
2022-08-21,5267,17972583.321368113,5464869.687208208,400,0,0
2022-08-22,4629,15918512.891872134,4871702.500689115,400,0,0
2022-08-23,4536,15371680.474486845,4696624.061512786,400,0,0
2022-08-24,4614,15787838.042007595,4817442.176886753,400,0,0
2022-08-25,4643,15870148.228201112,4871791.258768006,400,0,0
2022-08-26,4549,15388621.4756835,4709115.315878111,400,0,0
2022-08-27,5190,17593519.117596537,5428992.040924144,400,0,0
2022-08-28,5037,17412664.236413557,5381706.895207144,400,0,0
2022-08-29,4599,15516332.717788799,4720610.783302982,400,0,0
2022-08-30,4598,15673371.410540301,4801071.179369714,400,0,0
2022-08-31,4463,15315523.141099656,4725302.261648732,400,0,0
2022-09-01,4546,15475168.286193226,4735724.952642935,400,0,0
2022-09-02,4543,15506994.13223793,4749530.68483249,400,0,0
2022-09-03,5141,17476241.511855718,5345777.34051899,400,0,0
2022-09-04,4985,16936056.895499665,5187389.4555633,400,0,0
2022-09-05,4443,15141398.900776781,4621624.2876467835,400,0,0
2022-09-06,4511,15278786.642277014,4675084.459918162,400,0,0
2022-09-07,4403,15151127.676728839,4700365.793256047,400,0,0
2022-09-08,4562,15402420.155431023,4686415.919597895,400,0,0
2022-09-09,4443,15013637.909822883,4575327.774974959,400,0,0
2022-09-10,5044,17265188.197686713,5276828.066518875,400,0,0
2022-09-11,4997,17146479.440202482,5264004.39850573,400,0,0
2022-09-12,4424,15028898.135079008,4589113.821732755,400,0,0
2022-09-13,4469,15230152.948720278,4688904.288530202,400,0,0
2022-09-14,4336,14751160.253689714,4541856.021383795,400,0,0
2022-09-15,4461,15323474.774442898,4672739.221970645,400,0,0
2022-09-16,4446,15016219.70310046,4569578.5532218935,400,0,0
2022-09-17,5009,17110458.810485695,5228518.24796315,400,0,0
2022-09-18,4906,16929190.92751679,5165357.879818931,400,0,0
2022-09-19,4393,14848015.405002417,4514903.16682411,400,0,0
2022-09-20,4394,14995083.74558865,4612153.084036508,400,0,0
2022-09-21,4383,14921399.670484131,4545145.76013613,400,0,0
2022-09-22,4461,15186142.39643442,4641268.543465988,400,0,0
2022-09-23,4355,14896492.654373884,4577778.418650019,400,0,0
2022-09-24,4953,16825930.39965145,5144118.504017063,400,0,0
2022-09-25,4876,16608444.281672116,5088169.612431319,400,0,0
2022-09-26,4401,14857940.774093462,4523006.058481484,400,0,0
2022-09-27,4381,14935462.536961986,4543353.498152674,400,0,0
2022-09-28,4438,15116928.493232641,4636100.443443695,400,0,0
