Date,Quantity,Sales_Amount,Profit,Promotions,Holiday_Flag,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,days_since_start,quantity_lag_1,sales_lag_1,quantity_lag_7,sales_lag_7,quantity_lag_14,sales_lag_14,quantity_lag_28,sales_lag_28,quantity_rolling_mean_7,quantity_rolling_std_7,sales_rolling_mean_7,quantity_rolling_mean_14,quantity_rolling_std_14,sales_rolling_mean_14,quantity_rolling_mean_28,quantity_rolling_std_28,sales_rolling_mean_28
2024-10-17,4696,15963405.750270275,4889047.195501896,0,0,3,17,42,10,4,0,2481,4649.0,15838925.413349656,4700.0,15818777.819894426,4740.0,16098854.947053395,4852.0,16453849.740401866,4832.857142857143,236.57939370081502,16404596.348246584,4852.428571428572,235.074035567117,16482397.567678232,4911.142857142857,269.21074139127063,16718974.131555783
2024-10-18,4626,15609108.532815512,4726442.534708974,0,0,4,18,42,10,4,0,2482,4696.0,15963405.750270275,4678.0,15729814.356729858,4792.0,16250281.810998475,4738.0,16303442.113194987,4832.285714285715,236.95830455013353,16425257.481157418,4849.285714285715,236.9792034275393,16472722.625050867,4905.571428571428,272.0790229124791,16701458.274765369
2024-10-19,5299,18133133.265841708,5526011.248486028,0,0,5,19,42,10,4,1,2483,4626.0,15609108.532815512,5155.0,17652776.609899,5153.0,17570829.304723985,5456.0,18661161.62708672,4824.857142857143,243.33065882425433,16408013.792026797,4837.428571428572,244.11148596988744,16426924.533752084,4901.571428571428,275.43641177453594,16676660.646894673
2024-10-20,5248,17827986.234227248,5432766.857560276,0,0,6,20,42,10,4,1,2484,5299.0,18133133.265841708,5193.0,17675606.435839728,5305.0,17911794.65089811,5406.0,18523705.73931403,4845.428571428572,279.3187290193542,16476636.171447186,4847.857142857143,261.1536114841552,16467089.102403348,4895.964285714285,265.13720866374916,16657802.491135923
2024-10-21,4680,15777975.407903958,4791008.233371031,0,0,0,21,43,10,4,0,2485,5248.0,17827986.234227248,4776.0,16125696.51105668,4721.0,16141677.071726304,4747.0,16234321.083540631,4853.285714285715,291.2442928115035,16498404.714073975,4843.785714285715,253.81979633392973,16461102.78692686,4890.321428571428,255.38207448501413,16632955.365954252
2024-10-22,4691,15921928.611334594,4804671.539428206,0,0,1,22,43,10,4,0,2486,4680.0,15777975.407903958,4679.0,15990577.290956736,4661.0,15744544.438777588,4810.0,16310667.468723215,4839.571428571428,297.67927771510693,16448730.27076644,4840.857142857143,255.57592794522665,16435124.096653834,4887.928571428572,257.08291335411576,16616657.306110084
2024-10-23,4648,15653698.818133833,4782817.439932931,0,0,2,23,43,10,4,0,2487,4691.0,15921928.611334594,4649.0,15838925.413349656,4732.0,16203409.285591312,4692.0,15979280.028591,4841.285714285715,296.6331709287978,16438923.316534707,4843.0,254.0732783455186,16447794.394693619,4883.678571428572,259.3921746401883,16602773.775489064
2024-10-24,4629,15786647.68188814,4804873.735176467,0,0,3,24,43,10,4,0,2488,4648.0,15653698.818133833,4696.0,15963405.750270275,4700.0,15818777.819894426,4805.0,16267023.816079369,4841.142857142857,296.74142985183494,16412462.374361018,4837.0,257.8598307369748,16408529.3613038,4882.107142857143,260.7262420249236,16591145.875115592
2024-10-25,4656,15717122.369876187,4781271.141648497,0,0,4,25,43,10,4,0,2489,4629.0,15786647.68188814,4626.0,15609108.532815512,4678.0,15729814.356729858,4726.0,16070654.046620907,4831.571428571428,303.2132677082609,16387211.221734999,4831.928571428572,261.434935069387,16406234.35144621,4875.821428571428,264.7446083907541,16573989.584608763
2024-10-26,5123,17246785.16454786,5224143.205768091,0,0,5,26,43,10,4,1,2490,4656.0,15717122.369876187,5299.0,18133133.265841708,5155.0,17652776.609899,5319.0,18197291.551624592,4835.857142857143,300.0185708538363,16402641.769886523,4830.357142857143,262.4953060804995,16405327.780956661,4873.321428571428,266.53622553759124,16561363.45329645
2024-10-27,5197,17604150.092105504,5372010.068811076,0,0,6,27,43,10,4,1,2491,5123.0,17246785.16454786,5248.0,17827986.234227248,5193.0,17675606.435839728,5295.0,18269489.24010539,4810.714285714285,259.3554281199352,16276020.612558832,4828.071428571428,259.5740488053388,16376328.39200301,4866.321428571428,256.79362712348114,16527416.796615139
2024-10-28,4660,15827112.02502971,4820312.969749622,0,0,0,28,44,10,4,0,2492,5197.0,17604150.092105504,4680.0,15777975.407903958,4776.0,16125696.51105668,4799.0,16415764.179114478,4803.428571428572,245.36289935723673,16244044.020827154,4828.357142857143,260.0084635139993,16371224.367450565,4862.821428571428,251.34454050634312,16503654.684186574
2024-10-29,4683,15745385.684014453,4782859.045963751,0,0,1,29,44,10,4,0,2493,4660.0,15827112.02502971,4691.0,15921928.611334594,4679.0,15990577.290956736,4691.0,16097234.901013011,4800.571428571428,247.14965583829894,16251063.537559405,4820.071428571428,263.62837021539946,16349896.904162923,4857.857142857143,254.01031100184707,16482631.39296926
2024-10-30,4613,15770549.664762368,4800279.894718483,0,0,2,30,44,10,4,0,2494,4683.0,15745385.684014453,4648.0,15653698.818133833,4649.0,15838925.413349656,5242.0,17593824.200656455,4799.428571428572,247.7585229902758,16225843.119370814,4820.357142857143,263.46583697465854,16332383.21795276,4857.571428571428,254.20936669686094,16470065.349505024
2024-10-31,4616,15575991.070047962,4738920.8611021,0,0,3,31,44,10,4,0,2495,4613.0,15770549.664762368,4629.0,15786647.68188814,4696.0,15963405.750270275,4740.0,16098854.947053395,4794.428571428572,251.6464829497721,16242536.097460603,4817.785714285715,265.4352531718119,16327499.235910809,4835.107142857143,246.6595102994859,16404948.401794523
2024-11-01,5143,17399046.081291687,5301327.868396504,0,1,4,1,44,11,4,0,2496,4616.0,15575991.070047962,4656.0,15717122.369876187,4626.0,15609108.532815512,4792.0,16250281.810998475,4792.571428571428,253.11450448559842,16212442.29576915,4812.071428571428,269.0946257033539,16299826.758752074,4830.678571428572,249.52681939603605,16386274.691901471
2024-11-02,5189,17664456.769435912,5356716.828818506,0,0,5,2,44,11,4,1,2497,5143.0,17399046.081291687,5123.0,17246785.16454786,5299.0,18133133.265841708,5153.0,17570829.304723985,4862.142857142857,275.27830073795684,16452717.111685649,4849.0,276.9551477155863,16427679.440786084,4843.214285714285,256.2382220806338,16427301.987269087
2024-11-03,5208,17711960.722905345,5369320.810669852,0,0,6,3,44,11,4,1,2498,5189.0,17664456.769435912,5197.0,17604150.092105504,5248.0,17827986.234227248,5305.0,17911794.65089811,4871.571428571428,286.5995214830607,16512384.483812515,4841.142857142857,264.48639841221285,16394202.548185673,4844.5,257.9348898606489,16430645.825294511
2024-11-04,4637,15925452.542820107,4871387.57943322,0,0,0,4,45,11,4,0,2499,5208.0,17711960.722905345,4660.0,15827112.02502971,4680.0,15777975.407903958,4721.0,16141677.071726304,4873.142857142857,288.7036707834577,16527786.002498206,4838.285714285715,259.92999902976453,16385915.01166268,4841.035714285715,252.10645637098074,16423508.899294768
2024-11-05,4736,15966496.394429017,4838881.77975535,0,0,1,5,45,11,4,0,2500,4637.0,15925452.542820107,4683.0,15745385.684014453,4691.0,15921928.611334594,4661.0,15744544.438777588,4869.857142857143,291.64957773072456,16541834.647896832,4835.214285714285,262.1884755348829,16396449.09272812,4838.035714285715,254.0798186256088,16415786.594690979
2024-11-06,4608,15817283.127168296,4848115.812952409,0,0,2,6,45,11,4,0,2501,4736.0,15966496.394429017,4613.0,15770549.664762368,4648.0,15653698.818133833,4732.0,16203409.285591312,4877.428571428572,286.6349927131236,16573421.89224177,4838.428571428572,260.555239761249,16399632.505806293,4840.714285714285,252.53497845631847,16423713.450249955
2024-11-07,4705,16073408.977420514,4870119.072093288,0,0,3,7,45,11,4,0,2502,4608.0,15817283.127168296,4616.0,15575991.070047962,4629.0,15786647.68188814,4700.0,15818777.819894426,4876.714285714285,287.40895038592345,16580098.101156903,4835.571428571428,263.01176173927274,16411317.099308755,4836.285714285715,255.58094421853355,16409923.230306277
2024-11-08,4729,16090828.537018731,4879964.834963572,0,0,4,8,45,11,4,0,2503,4705.0,16073408.977420514,5143.0,17399046.081291687,4656.0,15717122.369876187,4678.0,15729814.356729858,4889.428571428572,275.68270236085755,16651157.802210126,4841.0,259.1765065326531,16431800.048989639,4836.464285714285,255.48392457120235,16419017.200217921
2024-11-09,5158,17630911.386444695,5337399.957336296,0,0,5,9,45,11,4,1,2504,4729.0,16090828.537018731,5189.0,17664456.769435912,5123.0,17246785.16454786,5155.0,17652776.609899,4830.285714285715,255.91646702639872,16464269.581599703,4846.214285714285,255.88163687127022,16458493.346642675,4838.285714285715,254.49221150028092,16431910.563799668
2024-11-10,5197,17574740.001038082,5344938.519066912,0,0,6,10,45,11,4,1,2505,5158.0,17630911.386444695,5208.0,17711960.722905345,5197.0,17604150.092105504,5193.0,17675606.435839728,4825.857142857143,248.84495077024462,16459477.384029528,4848.714285714285,258.94651320939823,16485930.933921022,4838.392857142857,254.6310823431737,16431129.662962016
2024-11-11,4698,15955003.325696718,4864622.794650153,0,0,0,11,46,11,4,0,2506,5197.0,17574740.001038082,4637.0,15925452.542820107,4660.0,15827112.02502971,4776.0,16125696.51105668,4824.285714285715,246.04858211731434,16439874.423762778,4848.714285714285,258.94651320939823,16483830.21313049,4838.535714285715,254.83843569386528,16427527.290290529
2024-11-12,4694,15977002.352999868,4844025.858639793,0,0,1,12,46,11,4,0,2507,4698.0,15955003.325696718,4736.0,15966496.394429017,4683.0,15745385.684014453,4679.0,15990577.290956736,4833.0,239.29758321673228,16444095.964173721,4851.428571428572,257.0081454218816,16492965.306035278,4835.75,255.97115361208108,16421431.1050991
2024-11-13,4725,15850502.252765851,4828127.247215464,0,0,2,13,46,11,4,0,2508,4694.0,15977002.352999868,4608.0,15817283.127168296,4613.0,15770549.664762368,4649.0,15838925.413349656,4827.0,242.6382767276614,16445596.815398129,4852.214285714285,256.4698748455749,16509509.35381995,4836.285714285715,255.6464365664396,16420946.285886357
2024-11-14,4731,15928068.116604296,4806549.741900687,0,0,3,14,46,11,4,0,2509,4725.0,15850502.252765851,4705.0,16073408.977420514,4616.0,15575991.070047962,4696.0,15963405.750270275,4843.714285714285,228.6654865998361,16450342.404769208,4860.214285714285,250.10188033970917,16515220.252963057,4839.0,253.9823557593224,16421359.744436933
2024-11-15,4682,15965060.267210966,4840046.335029057,0,0,4,15,46,11,4,0,2510,4731.0,15928068.116604296,4729.0,16090828.537018731,5143.0,17399046.081291687,4626.0,15609108.532815512,4847.428571428572,226.23502318235478,16429579.424652606,4868.428571428572,243.25887264576036,16540368.613431366,4840.25,253.33781063298508,16420097.686091721
2024-11-16,5266,17958850.60176021,5472124.877806032,0,0,5,16,46,11,4,1,2511,4682.0,15965060.267210966,5158.0,17630911.386444695,5189.0,17664456.769435912,5299.0,18133133.265841708,4840.714285714285,230.98319872941698,16411612.528965782,4835.5,234.26800891288832,16437941.055282744,4842.25,251.80013017386105,16432810.248034416
2024-11-17,5208,17850506.336935394,5431368.138051242,0,0,6,17,46,11,4,1,2512,5266.0,17958850.60176021,5197.0,17574740.001038082,5208.0,17711960.722905345,5248.0,17827986.234227248,4856.142857142857,257.7630879777862,16458460.98829657,4841.0,243.91108089757665,16458969.186163051,4841.071428571428,249.65115343758436,16426585.86717436
2024-11-18,4702,16008533.463336414,4904175.930400631,0,0,0,18,47,11,4,0,2513,5208.0,17850506.336935394,4698.0,15955003.325696718,4637.0,15925452.542820107,4680.0,15777975.407903958,4857.714285714285,260.209347952642,16497856.179139042,4841.0,243.91108089757665,16468865.30145091,4839.642857142857,247.34010387348212,16427390.156556796
2024-11-19,4726,16024640.42107697,4844332.165412733,0,0,1,19,47,11,4,0,2514,4702.0,16008533.463336414,4694.0,15977002.352999868,4736.0,15966496.394429017,4691.0,15921928.611334594,4858.285714285715,259.80423032597525,16505503.341659,4845.642857142857,240.32145368008577,16474799.65291636,4840.428571428572,246.84864587084908,16435624.37282224
2024-11-20,5655,17336226.89211849,3921184.234362816,400,0,2,20,47,11,4,0,2515,4726.0,16024640.42107697,4725.0,15850502.252765851,4608.0,15817283.127168296,4648.0,15653698.818133833,4862.857142857143,256.6946490622213,16512308.77995573,4844.928571428572,240.6869860934193,16478952.797676926,4841.678571428572,246.15157233067677,16439292.651741609
2024-11-21,5692,17323719.83373934,3781656.394013086,400,0,3,21,47,11,4,0,2516,5655.0,17336226.89211849,4731.0,15928068.116604296,4705.0,16073408.977420514,4629.0,15786647.68188814,4995.714285714285,383.0320762398348,16724555.157006105,4919.714285714285,313.15673848273957,16587448.780887658,4877.642857142857,286.9837025035769,16499382.940098206
2024-11-22,5736,17362394.380017564,3885474.327631231,400,0,4,22,47,11,4,0,2517,5692.0,17323719.83373934,4682.0,15965060.267210966,4729.0,16090828.537018731,4656.0,15717122.369876187,5133.0,440.2821065332468,16923933.973739684,4990.214285714285,367.4875567901643,16676756.699196145,4915.607142857143,321.15005599504826,16554278.374092892
2024-11-23,6343,19571912.116671145,4455609.540519184,400,0,5,23,47,11,4,1,2518,5736.0,17362394.380017564,5266.0,17958850.60176021,5158.0,17630911.386444695,5123.0,17246785.16454786,5283.571428571428,440.5670047952952,17123553.132712055,5062.142857142857,408.66986057825505,16767582.830838919,4954.178571428572,352.17315328427884,16613038.088740798
2024-11-24,6474,19585014.22891041,4405280.305569191,400,0,6,24,47,11,4,1,2519,6343.0,19571912.116671145,5208.0,17850506.336935394,5197.0,17574740.001038082,5197.0,17604150.092105504,5437.428571428572,594.5546953092621,17353990.491985045,5146.785714285715,533.6556334986315,16906225.740140807,4997.75,438.67929946350085,16696078.337030916
2024-11-25,5681,17206734.904772367,3798601.212455145,400,0,0,25,48,11,4,0,2520,6474.0,19585014.22891041,4702.0,16008533.463336414,4698.0,15955003.325696718,4660.0,15827112.02502971,5618.285714285715,696.8798830706519,17601777.33369576,5238.0,641.1974374918686,17049816.7564174,5043.357142857143,519.1603059560998,16766823.484773947
2024-11-26,5673,17118399.242802892,3756430.394452613,400,0,1,26,48,11,4,0,2521,5681.0,17206734.904772367,4726.0,16024640.42107697,4694.0,15977002.352999868,4683.0,15745385.684014453,5758.142857142857,568.8120452813296,17772948.968186613,5308.214285714285,631.2607870909313,17139226.154922806,5079.821428571428,527.0334906479438,16816095.73047904
2024-11-27,5655,17344981.63403315,3845022.963232887,400,0,2,27,48,11,4,0,2522,5673.0,17118399.242802892,5655.0,17336226.89211849,4725.0,15850502.252765851,4613.0,15770549.664762368,5893.428571428572,354.7528985753296,17929200.228433173,5378.142857142857,611.9151345310136,17220754.50419445,5115.178571428572,532.6045752693906,16865131.9290072
2024-11-28,5711,17403527.74042337,3890587.876822959,400,0,3,28,48,11,4,0,2523,5655.0,17344981.63403315,5692.0,17323719.83373934,4731.0,15928068.116604296,4616.0,15575991.070047962,5893.428571428572,354.7528985753296,17930450.905849554,5444.571428571428,585.4648007925033,17327503.031427827,5152.392857142857,532.620102212098,16921361.64219544
2024-11-29,5742,17483442.338037338,4003641.619501181,400,0,4,29,48,11,4,0,2524,5711.0,17403527.74042337,5736.0,17362394.380017564,4682.0,15965060.267210966,5143.0,17399046.081291687,5896.142857142857,353.0233366088637,17941852.03537584,5514.571428571428,551.1664155065927,17432893.004557762,5191.5,531.9765728620712,16986630.808994565
2024-11-30,6382,19284364.250051368,4337141.549736504,400,0,5,30,48,11,4,1,2525,5742.0,17483442.338037338,6343.0,19571912.116671145,5266.0,17958850.60176021,5189.0,17664456.769435912,5897.0,352.5767056022167,17959144.60080724,5590.285714285715,498.2653646665975,17541348.866759647,5212.892857142857,541.905372311146,16989644.961021192
2024-12-01,5414,18306184.51695561,5570719.898430004,0,0,6,1,48,12,4,1,2526,6382.0,19284364.250051368,6474.0,19585014.22891041,5208.0,17850506.336935394,5208.0,17711960.722905345,5902.571428571428,361.00639751616256,17918066.33414727,5670.0,530.6148827974135,17636028.413066156,5255.5,585.1327484710888,17047498.799614605
2024-12-02,4684,15979436.611219965,4894262.780480855,0,0,0,2,49,12,4,0,2527,5414.0,18306184.51695561,5681.0,17206734.904772367,4702.0,16008533.463336414,4637.0,15925452.542820107,5751.142857142857,298.2199571744476,17735376.375296585,5684.714285714285,519.5588999809443,17668576.854496174,5262.857142857143,585.8080657921045,17068721.07797354
2024-12-03,4667,15893990.7413338,4864328.676142232,0,0,1,3,49,12,4,0,2528,4684.0,15979436.611219965,5673.0,17118399.242802892,4726.0,16024640.42107697,4736.0,15966496.394429017,5608.714285714285,504.22935068798995,17560048.047646243,5683.428571428572,522.1934086561361,17666498.50791643,5264.535714285715,584.0129046102658,17070649.080416393
2024-12-04,4913,16830704.583424006,5103935.687303316,0,0,2,4,49,12,4,0,2529,4667.0,15893990.7413338,5655.0,17344981.63403315,5655.0,17336226.89211849,4608.0,15817283.127168296,5465.0,614.2203730475472,17385132.54743637,5679.214285714285,530.6836198673961,17657166.38793477,5262.071428571428,586.4661228302193,17068059.59280585
2024-12-05,4872,16570642.930894127,5050761.052704753,0,0,3,5,49,12,4,0,2530,4913.0,16830704.583424006,5711.0,17403527.74042337,5692.0,17323719.83373934,4705.0,16073408.977420514,5359.0,639.4726994433307,17311664.39734935,5626.214285714285,568.9598037135138,17621057.65159945,5272.964285714285,576.6174341310809,17104253.216243554
2024-12-06,4816,16302952.59698524,4925100.119625503,0,0,4,6,49,12,4,0,2531,4872.0,16570642.930894127,5742.0,17483442.338037338,5736.0,17362394.380017564,4729.0,16090828.537018731,5239.142857142857,641.1262040533227,17192680.85313089,5567.642857142857,602.8637564086717,17567266.444253363,5278.928571428572,571.3648330854536,17122011.571724754
2024-12-07,5455,18305854.208733708,5564381.017192073,0,0,5,7,49,12,4,1,2532,4816.0,16302952.59698524,6382.0,19284364.250051368,6343.0,19571912.116671145,5158.0,17630911.386444695,5106.857142857143,615.0805986674941,17024039.461552016,5501.928571428572,632.5131150097286,17491592.03117963,5282.035714285715,568.4928405779226,17129587.43100927
2024-12-08,5337,18226569.740363963,5550116.379938786,0,0,6,8,49,12,4,1,2533,5455.0,18305854.208733708,5414.0,18306184.51695561,6474.0,19585014.22891041,5197.0,17574740.001038082,4974.428571428572,327.2098496596836,16884252.312792353,5438.5,584.3749784039256,17401159.32346981,5292.642857142857,568.8634682440422,17153692.53180531
2024-12-09,4820,16391487.831155164,5009725.627220345,0,0,0,9,50,12,4,0,2534,5337.0,18226569.740363963,4684.0,15979436.611219965,5681.0,17206734.904772367,4698.0,15955003.325696718,4963.428571428572,310.8551951970241,16872878.773279257,5357.285714285715,502.69465094417905,17304127.57428792,5297.642857142857,568.6068885009997,17176972.16535266
2024-12-10,4864,16637289.899327071,5039528.294673497,0,0,1,10,50,12,4,0,2535,4820.0,16391487.831155164,4667.0,15893990.7413338,5673.0,17118399.242802892,4694.0,15977002.352999868,4982.857142857143,294.2886500085182,16931743.23327,5295.785714285715,512.6145918525939,17245895.64045812,5302.0,564.2928055277374,17192560.897690464
2024-12-11,4836,16503758.733229376,5009819.253621808,0,0,2,11,50,12,4,0,2536,4864.0,16637289.899327071,4913.0,16830704.583424006,5655.0,17344981.63403315,4725.0,15850502.252765851,5011.0,267.22400091812824,17037928.82726904,5238.0,512.4194495798118,17211530.687352706,5308.071428571428,558.3925294371435,17216142.595773578
2024-12-12,4907,16587411.791439382,5016001.843766755,0,0,3,12,50,12,4,0,2537,4836.0,16503758.733229376,4872.0,16570642.930894127,5711.0,17403527.74042337,4731.0,15928068.116604296,5000.0,273.4428642331441,16991222.277241234,5179.5,507.88108087197025,17151443.337295294,5312.035714285715,554.4800355182807,17239473.184361562
2024-12-13,4815,16329630.830948552,4933194.067314322,0,0,4,13,50,12,4,0,2538,4907.0,16587411.791439382,4816.0,16302952.59698524,5742.0,17483442.338037338,4682.0,15965060.267210966,5005.0,271.02152436050557,16993617.8287477,5122.071428571428,488.2348842491635,17093149.340939295,5318.321428571428,548.6159051428011,17263021.17274853
2024-12-14,5366,18240939.72912173,5528554.964120401,0,0,5,14,50,12,4,1,2539,4815.0,16329630.830948552,5455.0,18305854.208733708,6382.0,19284364.250051368,5266.0,17958850.60176021,5004.857142857143,271.1379898203772,16997429.005028173,5055.857142857143,459.7201250832827,17010734.233290095,5323.071428571428,543.4539694686297,17276041.55002487
2024-12-15,5420,18360903.857717797,5605091.181712773,0,0,6,15,50,12,4,1,2540,5366.0,18240939.72912173,5337.0,18226569.740363963,5414.0,18306184.51695561,5208.0,17850506.336935394,4992.142857142857,247.57451980599487,16988155.50794075,4983.285714285715,278.9064989648592,16936203.91036655,5326.642857142857,543.3936036296357,17286116.161716353
2024-12-16,4907,16577685.58903999,5018861.404092047,0,0,0,16,51,12,4,0,2541,5420.0,18360903.857717797,4820.0,16391487.831155164,4684.0,15979436.611219965,4702.0,16008533.463336414,5004.0,267.9894276522094,17007346.096134152,4983.714285714285,279.62294078095385,16940112.434706707,5334.214285714285,543.1561645122072,17304344.64460144
2024-12-17,4902,16813599.763673898,5130473.164148707,0,0,1,17,51,12,4,0,2542,4907.0,16577685.58903999,4864.0,16637289.899327071,4667.0,15893990.7413338,4726.0,16024640.42107697,5016.428571428572,259.9300272143329,17033945.775831986,4999.642857142857,267.3173300499873,16982844.504550993,5341.535714285715,535.648411646542,17324671.50623371
2024-12-18,4943,17002286.361192513,5222353.942971827,0,0,2,18,51,12,4,0,2543,4902.0,16813599.763673898,4836.0,16503758.733229376,4913.0,16830704.583424006,5655.0,17336226.89211849,5021.857142857143,256.5913927963433,17059132.899310105,5016.428571428572,251.7476496829256,17048530.863289572,5347.821428571428,529.1509658962995,17352848.625612173
2024-12-19,4907,16794817.75652053,5113626.334925176,0,0,3,19,51,12,4,0,2544,4943.0,17002286.361192513,4907.0,16587411.791439382,4872.0,16570642.930894127,5692.0,17323719.83373934,5037.142857142857,246.66943370396177,17130351.131876267,5018.571428571428,250.9258898515655,17060786.70455875,5322.392857142857,530.94732523039,17340922.178079102
2024-12-20,4934,16859783.857354667,5113634.59108884,0,0,4,20,51,12,4,0,2545,4907.0,16794817.75652053,4815.0,16329630.830948552,4816.0,16302952.59698524,5736.0,17362394.380017564,5037.142857142857,246.66943370396177,17159980.555459287,5021.071428571428,249.52368911301602,17076799.192103494,5294.357142857143,531.4330879651002,17322032.818178426
2024-12-21,5613,19178816.43565065,5816098.778018305,0,0,5,21,51,12,4,1,2546,4934.0,16859783.857354667,5366.0,18240939.72912173,5455.0,18305854.208733708,6343.0,19571912.116671145,5054.142857142857,232.50192011500806,17235716.702088732,5029.5,243.99550752484117,17116572.853558455,5265.714285714285,528.3520050779005,17304082.44236904
2024-12-22,5620,19090104.051512018,5745777.984093526,0,0,6,22,51,12,4,1,2547,5613.0,19178816.43565065,5420.0,18360903.857717797,5337.0,18226569.740363963,6474.0,19585014.22891041,5089.428571428572,297.4036858900258,17369699.088735722,5040.785714285715,267.693618949668,17178927.298338234,5239.642857142857,489.83135527827784,17290043.310904022
2024-12-23,4971,17063296.423956476,5232635.533595844,0,0,0,23,52,12,4,0,2548,5620.0,19090104.051512018,4907.0,16577685.58903999,4820.0,16391487.831155164,5681.0,17206734.904772367,5118.0,340.88316669110037,17473870.544992037,5061.0,300.46169601003373,17240608.320563097,5209.142857142857,433.4711502455931,17272367.947425507
2024-12-24,4974,16948966.73672961,5157517.932985647,0,0,1,24,52,12,4,0,2549,4971.0,17063296.423956476,4902.0,16813599.763673898,4864.0,16637289.899327071,5673.0,17118399.242802892,5127.142857142857,335.0897534350484,17543243.52140868,5071.785714285715,293.7809698427601,17288594.648620334,5183.785714285715,425.54038474346925,17267245.14453923
2024-12-25,5484,18623982.11232808,5649005.888655146,0,1,2,25,52,12,4,0,2550,4974.0,16948966.73672961,4943.0,17002286.361192513,4836.0,16503758.733229376,5655.0,17344981.63403315,5137.428571428572,328.0583571779628,17562581.660416637,5079.642857142857,289.2320354484688,17310857.27986337,5158.821428571428,416.1781183465539,17261193.983608037
2024-12-26,5033,17159779.229028363,5206207.265386007,0,0,3,26,52,12,4,0,2551,5484.0,18623982.11232808,4907.0,16794817.75652053,4907.0,16587411.791439382,5711.0,17403527.74042337,5214.714285714285,338.1891552990997,17794252.482007433,5125.928571428572,298.9297484451584,17462301.80694185,5152.714285714285,409.83364801785297,17306872.572118573
2024-12-27,4981,17054521.81832745,5202668.10352104,0,0,4,27,52,12,4,0,2552,5033.0,17159779.229028363,4934.0,16859783.857354667,4815.0,16329630.830948552,5742.0,17483442.338037338,5232.714285714285,322.0495377452319,17846389.835222837,5134.928571428572,293.6820531657305,17503185.19534106,5128.5,395.40176473500867,17298167.26814018
2024-12-28,5588,18877360.84613315,5706098.648377447,0,0,5,28,52,12,4,1,2553,4981.0,17054521.81832745,5613.0,19178816.43565065,5366.0,18240939.72912173,6382.0,19284364.250051368,5239.428571428572,315.2009185386861,17874209.543933235,5146.785714285715,282.92569793046454,17554963.123010986,5101.321428571428,377.4151907256531,17282848.67815054
2024-12-29,5579,19014265.897346143,5785704.118743197,0,0,6,29,52,12,4,1,2554,5588.0,18877360.84613315,5620.0,19090104.051512018,5420.0,18360903.857717797,5414.0,18306184.51695561,5235.857142857143,310.36721721828496,17831144.459716447,5162.642857142857,301.7519631298795,17600421.774226084,5072.964285714285,299.39092271339973,17268312.842296317
2024-12-30,5062,17294840.042773318,5247975.5518900845,0,0,0,30,1,12,4,0,2555,5579.0,19014265.897346143,4971.0,17063296.423956476,4907.0,16577685.58903999,4684.0,15979436.611219965,5230.0,302.18868277950605,17820310.437692754,5174.0,314.8894800011153,17647090.491342396,5078.857142857143,307.85623319573426,17293601.46302455
2024-12-31,5059,17056297.596112967,5167235.977955894,0,0,1,31,1,12,4,0,2556,5062.0,17294840.042773318,4974.0,16948966.73672961,4902.0,16813599.763673898,4667.0,15893990.7413338,5243.0,290.93756489439255,17853388.09752373,5185.071428571428,307.41589576178467,17698315.809466206,5092.357142857143,298.0309720775102,17340580.1570086
2025-01-01,5031,17287342.123627428,5240576.345002268,0,0,2,1,1,1,1,0,2557,5059.0,17056297.596112967,5484.0,18623982.11232808,4943.0,17002286.361192513,4913.0,16830704.583424006,5255.142857142857,279.3835049840173,17868721.07743564,5196.285714285715,299.0450001051663,17715651.368926138,5106.357142857143,286.28543310192,17382091.116107855
2025-01-02,5003,16963626.95753602,5168573.859796732,0,0,3,2,1,1,1,0,2558,5031.0,17287342.123627428,5033.0,17159779.229028363,4907.0,16794817.75652053,4872.0,16570642.930894127,5190.428571428572,269.8393702080942,17677772.50762126,5202.571428571428,294.1971380621206,17736012.494814347,5110.571428571428,284.19456410099536,17398399.599686548
2025-01-03,5134,17362673.423409153,5249550.610322595,0,0,4,3,1,1,1,0,2559,5003.0,16963626.95753602,4981.0,17054521.81832745,4934.0,16859783.857354667,4816.0,16302952.59698524,5186.142857142857,272.9764511036772,17649750.754550926,5209.428571428572,287.8278636978447,17748070.29488688,5115.25,281.18395520845587,17412434.74349519
2025-01-04,5747,19672731.039817963,5970856.887947662,0,0,5,4,1,1,1,1,2560,5134.0,17362673.423409153,5588.0,18877360.84613315,5613.0,19178816.43565065,5455.0,18305854.208733708,5208.0,259.6112478303169,17693772.41241974,5223.714285714285,277.89799694003153,17783990.978176486,5126.607142857143,275.00361469486506,17450281.91586747
2025-01-05,5664,19041558.00028564,5785805.662940828,0,0,6,5,1,1,1,1,2561,5747.0,19672731.039817963,5579.0,19014265.897346143,5620.0,19090104.051512018,5337.0,18226569.740363963,5230.714285714285,301.9098730227026,17807396.725803286,5233.285714285715,294.1685619795687,17819270.592759866,5137.035714285715,292.8739435753888,17499098.94554905
2025-01-06,5082,17538839.77971988,5407110.455709209,0,0,0,6,2,1,1,0,2562,5664.0,19041558.00028564,5062.0,17294840.042773318,4971.0,17063296.423956476,4820.0,16391487.831155164,5242.857142857143,319.45235877016444,17811295.597651783,5236.428571428572,298.81630948321936,17815803.017672267,5148.714285714285,307.30704360235825,17528205.66911768
